종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"036690","코맥스","KOSDAQ","통신장비","3120","50","1.63","49623406560"
"049430","코메론","KOSDAQ","의료·정밀기기","8970","-90","-0.99","81160560000"
"183300","코미코","KOSDAQ","반도체","58500","-800","-1.35","611950014000"
"041960","코미팜","KOSDAQ","제약","4160","30","0.73","293714570240"
"089890","코세스","KOSDAQ","반도체","16220","50","0.31","269008083640"
"009730","코센","KOSDAQ","금속","3900","-75","-1.89","119171418600"
"360350","코셈","KOSDAQ","의료·정밀기기","25550","9550","59.69","144663333500"
"082660","코스나인","KOSDAQ","화학","340","25","7.94","29451095460"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","5220","-70","-1.32","107678160000"
"241710","코스메카코리아","KOSDAQ","화학","43000","750","1.78","459240000000"
"355150","코스텍시스","KOSDAQ","반도체","10200","-270","-2.58","76711854000"
"166480","코아스템켐온","KOSDAQ","제약","9280","370","4.15","305037089280"
"045970","코아시아","KOSDAQ","IT부품","8840","150","1.73","232623503840"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","1369","-26","-1.86","62042507758"
"384470","코어라인소프트","KOSDAQ","소프트웨어","20550","450","2.24","257310886050"
"029960","코엔텍","KOSDAQ","기타서비스","6710","40","0.60","335500000000"
"102940","코오롱생명과학","KOSDAQ","제약","22200","400","1.83","253354303200"
"950160","코오롱티슈진","KOSDAQ","제약","10050","-20","-0.20","731646331500"
"033290","코웰패션","KOSDAQ","유통","3390","-25","-0.73","190369860390"
"056360","코위버","KOSDAQ","통신장비","6050","-30","-0.49","59270640000"
"282880","코윈테크","KOSDAQ","기계·장비","28150","500","1.81","300237146700"
"121850","코이즈","KOSDAQ","IT부품","1303","-36","-2.69","39890270025"
"448710","코츠테크놀로지","KOSDAQ","정보기기","17430","-690","-3.81","88575634560"
"015710","코콤","KOSDAQ","통신장비","4860","-15","-0.31","85198230000"
"052330","코텍","KOSDAQ","정보기기","7100","70","1.00","110579319200"
"322780","코퍼스코리아","KOSDAQ","오락·문화","1960","-14","-0.71","74347921480"
"200130","콜마비앤에이치","KOSDAQ","제약","16210","-70","-0.43","476826195180"
"294570","쿠콘","KOSDAQ","소프트웨어","20050","-450","-2.20","205606434250"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","4455","10","0.22","73674166005"
"078940","퀀타피아","KOSDAQ","유통","2855","0","0.00","151584163690"
"432720","퀄리타스반도체","KOSDAQ","반도체","37800","-1450","-3.69","412316352000"
"365270","큐라클","KOSDAQ","기타서비스","10590","50","0.47","146728071780"
"348080","큐라티스","KOSDAQ","기타서비스","1660","-23","-1.37","69972336600"
"060280","큐렉소","KOSDAQ","유통","15500","-570","-3.55","636739845000"
"372320","큐로셀","KOSDAQ","기타서비스","31500","2150","7.33","428801184000"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","446","8","1.83","63766168512"
"051780","큐로홀딩스","KOSDAQ","유통","317","-2","-0.63","43245916650"
"115180","큐리언트","KOSDAQ","기타서비스","3805","185","5.11","101104241685"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","40550","1150","2.92","325312050600"
"182360","큐브엔터","KOSDAQ","오락·문화","17010","-390","-2.24","234817725870"
"405100","큐알티","KOSDAQ","기타서비스","26800","-500","-1.83","321281294400"
"066310","큐에스아이","KOSDAQ","반도체","10480","-210","-1.96","97166588080"
"016600","큐캐피탈","KOSDAQ","금융","340","-3","-0.87","60604018080"
"355390","크라우드웍스","KOSDAQ","소프트웨어","42900","-2300","-5.09","177051345900"
"096240","크레버스","KOSDAQ","기타서비스","17590","30","0.17","199438586200"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","7730","30","0.39","181121320800"
"900250","크리스탈신소재","KOSDAQ","금융","1402","-36","-2.50","134439236678"
"045520","크린앤사이언스","KOSDAQ","기계·장비","7150","30","0.42","46475000000"
"036170","클라우드에어","KOSDAQ","반도체","859","-7","-0.81","52713072734"
"214150","클래시스","KOSDAQ","의료·정밀기기","32300","450","1.41","2092287474600"
"352770","클리노믹스","KOSDAQ","기타서비스","2160","-30","-1.37","69066170640"
"237880","클리오","KOSDAQ","화학","30350","-850","-2.72","548465563550"
"139670","키네마스터","KOSDAQ","소프트웨어","6600","-840","-11.29","92529208200"
"413600","키움제6호스팩","KOSDAQ","금융","2195","-15","-0.68","7528850000"
"433530","키움제7호스팩","KOSDAQ","금융","2150","-5","-0.23","8825750000"
"446840","키움제8호스팩","KOSDAQ","금융","2110","-5","-0.24","12406800000"
"054780","키이스트","KOSDAQ","오락·문화","6620","-30","-0.45","129406389660"
"219130","타이거일렉","KOSDAQ","반도체","30650","-950","-3.01","193532988500"
"360070","탑머티리얼","KOSDAQ","일반전기전자","86500","6400","7.99","690645669500"
"065130","탑엔지니어링","KOSDAQ","기계·장비","6650","-120","-1.77","113504181700"
"134580","탑코미디어","KOSDAQ","통신장비","3635","220","6.44","80063663045"
"023160","태광","KOSDAQ","금속","12400","-70","-0.56","328600000000"
"323280","태성","KOSDAQ","기계·장비","4170","-125","-2.91","107672444100"
"053620","태양","KOSDAQ","금속","7200","50","0.70","61920000000"
"044490","태웅","KOSDAQ","금속","15410","-200","-1.28","308313741210"
"124560","태웅로직스","KOSDAQ","운송","3540","-55","-1.53","135994707360"
"191420","테고사이언스","KOSDAQ","제약","12710","1480","13.18","103063280140"
"073640","테라사이언스","KOSDAQ","금속","1151","265","29.91","110021102004"
"066700","테라젠이텍스","KOSDAQ","제약","4250","115","2.78","138016348750"
"095610","테스","KOSDAQ","반도체","19420","-20","-0.10","383898948920"
"064520","테크엘","KOSDAQ","반도체","4195","-5","-0.12","91789330945"
"089030","테크윙","KOSDAQ","반도체","21200","-1100","-4.93","791897274000"
"054450","텔레칩스","KOSDAQ","반도체","30150","-1350","-4.29","456598624950"
"200230","텔콘RF제약","KOSDAQ","통신장비","732","-1","-0.14","84908282172"
"393210","토마토시스템","KOSDAQ","소프트웨어","4350","0","0.00","66800966400"
"215480","토박스코리아","KOSDAQ","유통","3675","-75","-2.00","35334966975"
"051360","토비스","KOSDAQ","정보기기","17490","290","1.69","284510844420"
"045340","토탈소프트","KOSDAQ","소프트웨어","4760","95","2.04","40736270400"
"108230","톱텍","KOSDAQ","기계·장비","8240","160","1.98","313311538800"
"079970","투비소프트","KOSDAQ","소프트웨어","434","-23","-5.03","34071171302"
"199800","툴젠","KOSDAQ","기타서비스","50100","-400","-0.79","397115545800"
"417790","트루엔","KOSDAQ","정보기기","11960","70","0.59","131555814000"
"105550","트루윈","KOSDAQ","일반전기전자","2675","65","2.49","123247447100"
"290090","트윔","KOSDAQ","소프트웨어","12190","-30","-0.25","90306786920"
"026150","특수건설","KOSDAQ","건설","8040","-170","-2.07","141072501240"
"322180","티라유텍","KOSDAQ","소프트웨어","5320","-30","-0.56","87883607000"
"117730","티로보틱스","KOSDAQ","기계·장비","21000","-300","-1.41","374578260000"
"033830","티비씨","KOSDAQ","방송서비스","937","-2","-0.21","93700000000"
"057680","티사이언티픽","KOSDAQ","디지털컨텐츠","1683","-14","-0.82","115613308008"
"204610","티쓰리","KOSDAQ","디지털컨텐츠","1262","-3","-0.24","85149310640"
"064760","티씨케이","KOSDAQ","반도체","97100","-1500","-1.52","1133642500000"
"246710","티앤알바이오팹","KOSDAQ","제약","7150","-660","-8.45","153895727700"
"340570","티앤엘","KOSDAQ","제약","48000","-600","-1.23","390144000000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","566","5","0.89","61580606994"
"277880","티에스아이","KOSDAQ","기계·장비","8420","-180","-2.09","169754205440"
"131290","티에스이","KOSDAQ","반도체","59200","-2100","-3.43","654836596800"
"425420","티에프이","KOSDAQ","반도체","32700","-900","-2.68","372158700000"
"131100","티엔엔터테인먼트","KOSDAQ","방송서비스","1984","-21","-1.05","55647731968"
"356860","티엘비","KOSDAQ","일반전기전자","24050","-650","-2.63","236474751500"
"062860","티엘아이","KOSDAQ","반도체","5800","0","0.00","57261776000"
"321550","티움바이오","KOSDAQ","기타서비스","8090","100","1.25","203726425000"
"425040","티이엠씨","KOSDAQ","반도체","20350","1280","6.71","432482717700"
"104480","티케이케미칼","KOSDAQ","화학","1870","-13","-0.69","169974461580"
"081150","티플랙스","KOSDAQ","금속","3160","-35","-1.10","76688150320"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","3325","70","2.15","37494957675"
"084730","팅크웨어","KOSDAQ","통신장비","15420","-230","-1.47","171307318080"
"058530","파나케이아","KOSDAQ","기계·장비","1620","0","0.00","32527053360"
"440110","파두","KOSDAQ","반도체","21200","1000","4.95","1033563663600"
"034230","파라다이스","KOSDAQ","오락·문화","12650","-190","-1.48","1160752298750"
"033540","파라텍","KOSDAQ","기계·장비","3095","-5","-0.16","115241712190"
"388870","파로스아이바이오","KOSDAQ","기타서비스","13810","-40","-0.29","178410865220"
"043200","파루","KOSDAQ","IT부품","665","4","0.61","27799869475"
"214450","파마리서치","KOSDAQ","제약","94700","2300","2.49","977344058100"
"208340","파멥신","KOSDAQ","제약","2915","0","0.00","88036229820"
"177830","파버나인","KOSDAQ","일반전기전자","3450","-70","-1.99","49296197850"
"037070","파세코","KOSDAQ","일반전기전자","10110","10","0.10","202200000000"
"150900","파수","KOSDAQ","소프트웨어","7500","-50","-0.66","87501915000"
"037030","파워넷","KOSDAQ","일반전기전자","3055","-55","-1.77","62961723110"
"047310","파워로직스","KOSDAQ","IT부품","12280","-340","-2.69","438823872040"
"368770","파이버프로","KOSDAQ","의료·정밀기기","3535","-105","-2.88","116139685375"
"170790","파이오링크","KOSDAQ","통신장비","12880","380","3.04","88309530400"
"049120","파인디앤씨","KOSDAQ","IT부품","1615","61","3.93","56476835855"
"038950","파인디지털","KOSDAQ","통신장비","4690","0","0.00","47888487850"
"441270","파인엠텍","KOSDAQ","IT부품","9260","120","1.31","341567601000"
"106240","파인테크닉스","KOSDAQ","일반전기전자","1625","-10","-0.61","25874967625"
"131760","파인텍","KOSDAQ","IT부품","882","-3","-0.34","38306656206"
"065690","파커스","KOSDAQ","IT부품","1365","13","0.96","19177336815"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","177800","900","0.51","1238547510200"
"091700","파트론","KOSDAQ","IT부품","8020","-40","-0.50","472524076280"
"032800","판타지오","KOSDAQ","오락·문화","218","0","0.00","25677194092"
"318010","팜스빌","KOSDAQ","음식료·담배","7270","0","0.00","57646287260"
"027710","팜스토리","KOSDAQ","음식료·담배","1600","-1","-0.06","178266560000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","1174","-2","-0.17","31271501062"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","709","-14","-1.94","47492999555"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","3150","-10","-0.32","87236339400"
"222110","팬젠","KOSDAQ","제약","6230","70","1.14","66521634900"
"271830","팸텍","KOSDAQ","반도체","3960","-110","-2.70","114216767280"
"263750","펄어비스","KOSDAQ","디지털컨텐츠","33200","-550","-1.63","2133028786000"
"251970","펌텍코리아","KOSDAQ","화학","26050","100","0.39","323020000000"
"168360","펨트론","KOSDAQ","기계·장비","10210","-60","-0.58","217353379640"
"087010","펩트론","KOSDAQ","제약","29350","4050","16.01","605398135550"
"119500","포메탈","KOSDAQ","금속","3630","-50","-1.36","43005452160"
"389140","포바이포","KOSDAQ","디지털컨텐츠","16570","150","0.91","183483503950"
"105760","포스뱅크","KOSDAQ","기계·장비","18790","-1160","-5.81","175789563150"
"009520","포스코엠텍","KOSDAQ","금속","24950","-300","-1.19","1038985439850"
"189690","포시에스","KOSDAQ","소프트웨어","3010","-65","-2.11","82239126690"
"318020","포인트모바일","KOSDAQ","일반전기전자","18100","0","0.00","229187123200"
"256630","포인트엔지니어링","KOSDAQ","금속","1379","0","0.00","79977962288"
"331380","포커스에이치엔에스","KOSDAQ","일반전기전자","2315","-35","-1.49","44097467330"
"472850","폰드그룹","KOSDAQ","섬유·의류","7730","20","0.26","250018602090"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1954","-46","-2.30","106188660592"
"041020","폴라리스오피스","KOSDAQ","소프트웨어","7250","190","2.69","360509860500"
"114630","폴라리스우노","KOSDAQ","화학","732","-4","-0.54","56547758352"
"290720","푸드나무","KOSDAQ","유통","7860","30","0.38","105348035880"
"005670","푸드웰","KOSDAQ","음식료·담배","4810","-70","-1.43","48100000000"
"094940","푸른기술","KOSDAQ","정보기기","8790","-160","-1.79","73496582940"
"007330","푸른저축은행","KOSDAQ","금융","10130","-320","-3.06","152788764000"
"093380","풍강","KOSDAQ","금속","3745","-40","-1.06","36998027185"
"023900","풍국주정","KOSDAQ","음식료·담배","11870","-10","-0.08","149562000000"
"371950","풍원정밀","KOSDAQ","IT부품","6540","-120","-1.80","137604791520"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","27000","-700","-2.53","220909410000"
"445180","퓨릿","KOSDAQ","반도체","13610","-670","-4.69","228228648680"
"220100","퓨쳐켐","KOSDAQ","제약","8610","-10","-0.12","190299554550"
"035200","프럼파스트","KOSDAQ","화학","3520","20","0.57","34251676800"
"334970","프레스티지바이오로직스","KOSDAQ","제약","4500","25","0.56","275570860500"
"321260","프로이천","KOSDAQ","일반전기전자","3140","-115","-3.53","88523143760"
"053610","프로텍","KOSDAQ","반도체","47100","-1150","-2.38","518100000000"
"303360","프로티아","KOSDAQ","의료·정밀기기","2965","-65","-2.15","38180942475"
"377220","프롬바이오","KOSDAQ","음식료·담배","5680","10","0.18","80400400000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","5130","-160","-3.02","59582518380"
"053160","프리엠스","KOSDAQ","일반전기전자","19840","1510","8.24","119040000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","3075","120","4.06","62221601025"
"041590","플래스크","KOSDAQ","건설","910","-25","-2.67","119853688500"
"367000","플래티어","KOSDAQ","소프트웨어","8570","70","0.82","71706963990"
"075130","플랜티넷","KOSDAQ","컴퓨터서비스","2520","-20","-0.79","41888246400"
"237820","플레이디","KOSDAQ","기타서비스","8000","1080","15.61","102617120000"
"023770","플레이위드","KOSDAQ","디지털컨텐츠","5590","10","0.18","49006523800"
"300080","플리토","KOSDAQ","디지털컨텐츠","36800","-650","-1.74","202460793600"
"032580","피델릭스","KOSDAQ","반도체","1738","-8","-0.46","57583527232"
"051380","피씨디렉트","KOSDAQ","유통","3560","-55","-1.52","54610656320"
"241820","피씨엘","KOSDAQ","제약","1226","-386","-23.95","66250732668"
"237750","피앤씨테크","KOSDAQ","일반전기전자","5480","-60","-1.08","35601368000"
"319660","피에스케이","KOSDAQ","반도체","22500","0","0.00","651751065000"
"031980","피에스케이홀딩스","KOSDAQ","반도체","38650","-3250","-7.76","833386566750"
"002230","피에스텍","KOSDAQ","의료·정밀기기","3600","-35","-0.96","69734422800"
"057880","피에이치씨","KOSDAQ","유통","17570","0","0.00","104372265760"
"043370","피에이치에이","KOSDAQ","운송장비·부품","12190","230","1.92","255990000000"
"239890","피엔에이치테크","KOSDAQ","화학","20350","200","0.99","202192614250"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","2665","5","0.19","79978185040"
"137400","피엔티","KOSDAQ","기계·장비","42300","-650","-1.51","961952675400"
"257370","피엔티엠에스","KOSDAQ","IT부품","9210","0","0.00","107645199810"
"147760","피엠티","KOSDAQ","의료·정밀기기","7240","-1140","-13.60","78335829840"
"128660","피제이메탈","KOSDAQ","금속","3390","-45","-1.31","84083420910"
"006140","피제이전자","KOSDAQ","의료·정밀기기","6380","-170","-2.60","95700000000"
"376180","피코그램","KOSDAQ","기타제조","4320","-120","-2.70","79560826560"
"304840","피플바이오","KOSDAQ","제약","3005","-60","-1.96","63373839320"
"062970","피피아이","KOSDAQ","일반전기전자","1533","-19","-1.22","14269447605"
"087600","픽셀플러스","KOSDAQ","반도체","10300","-280","-2.65","84115547400"
"291810","핀텔","KOSDAQ","소프트웨어","3800","-5","-0.13","43106865600"
"378340","필에너지","KOSDAQ","기계·장비","19790","180","0.92","419723774780"
"161580","필옵틱스","KOSDAQ","IT부품","12750","160","1.27","296968448250"
"347770","핌스","KOSDAQ","IT부품","4385","-135","-2.99","100228129170"
"163730","핑거","KOSDAQ","소프트웨어","9950","-80","-0.80","93090916450"
"417180","핑거스토리","KOSDAQ","디지털컨텐츠","3720","-30","-0.80","61889636280"
"446750","하나26호스팩","KOSDAQ","금융","2195","-5","-0.23","13235850000"
"448370","하나27호스팩","KOSDAQ","금융","2175","5","0.23","12223500000"
"454750","하나28호스팩","KOSDAQ","금융","2160","5","0.23","15556320000"
"454640","하나29호스팩","KOSDAQ","금융","2200","5","0.23","11882200000"
"469880","하나30호스팩","KOSDAQ","금융","2105","15","0.72","15377025000"
"406760","하나금융21호스팩","KOSDAQ","금융","2135","0","0.00","15820350000"
"418170","하나금융22호스팩","KOSDAQ","금융","2200","-10","-0.45","13222000000"
"430230","하나금융24호스팩","KOSDAQ","금융","2360","0","0.00","18889440000"
"435620","하나금융25호스팩","KOSDAQ","금융","9750","-10","-0.10","41944500000"
"299030","하나기술","KOSDAQ","기계·장비","60700","-300","-0.49","495348844900"
"067310","하나마이크론","KOSDAQ","반도체","25400","-900","-3.42","1219927811600"
"166090","하나머티리얼즈","KOSDAQ","반도체","48050","-1100","-2.24","949115985700"
"136480","하림","KOSDAQ","음식료·담배","3065","-30","-0.97","325532736630"
"003380","하림지주","KOSDAQ","금융","7880","50","0.64","882604293480"
"101670","하이드로리튬","KOSDAQ","금속","6560","-450","-6.42","302366045600"
"365590","하이딥","KOSDAQ","반도체","1635","75","4.81","234661602660"
"149980","하이로닉","KOSDAQ","의료·정밀기기","8880","70","0.79","140187307920"
"013030","하이록코리아","KOSDAQ","금속","23750","-200","-0.84","305331187500"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","24900","250","1.01","372058588800"
"106080","하이소닉","KOSDAQ","IT부품","5740","470","8.92","88818240140"
"400840","하이제7호스팩","KOSDAQ","금융","2195","5","0.23","11238400000"
"450050","하이제8호스팩","KOSDAQ","금융","2200","15","0.69","11030800000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","2455","15","0.61","45909877255"
"106190","하이텍팜","KOSDAQ","제약","9030","-200","-2.17","96017552190"
"373200","하인크코리아","KOSDAQ","기타제조","1796","10","0.56","33992892000"
"066130","하츠","KOSDAQ","일반전기전자","5150","-80","-1.53","65920000000"
"004590","한국가구","KOSDAQ","유통","4035","15","0.37","60525000000"
"039340","한국경제TV","KOSDAQ","방송서비스","6050","20","0.33","139150000000"
"034950","한국기업평가","KOSDAQ","기타서비스","79100","100","0.13","359154657400"
"222980","한국맥널티","KOSDAQ","음식료·담배","4405","-75","-1.67","48593682615"
"256840","한국비엔씨","KOSDAQ","제약","4205","215","5.39","285571822815"
"025550","한국선재","KOSDAQ","금속","3690","-30","-0.81","85977000000"
"017890","한국알콜","KOSDAQ","화학","11820","-90","-0.76","255380083200"
"080720","한국유니온제약","KOSDAQ","제약","5260","-170","-3.13","41604653800"
"063570","한국전자금융","KOSDAQ","기타서비스","6280","-200","-3.09","214447731840"
"041460","한국전자인증","KOSDAQ","소프트웨어","4530","-110","-2.37","86070000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2670","-65","-2.38","22438680000"
"039740","한국정보공학","KOSDAQ","유통","3270","-185","-5.35","26220158190"
"053300","한국정보인증","KOSDAQ","소프트웨어","5220","-100","-1.88","218072447820"
"025770","한국정보통신","KOSDAQ","통신서비스","8740","-110","-1.24","327262928540"
"436610","한국제11호스팩","KOSDAQ","금융","2280","0","0.00","13725600000"
"458610","한국제12호스팩","KOSDAQ","금융","2200","0","0.00","9306000000"
"464440","한국제13호스팩","KOSDAQ","금융","2195","0","0.00","9482400000"
"023760","한국캐피탈","KOSDAQ","금융","696","16","2.35","219664264896"
"054040","한국컴퓨터","KOSDAQ","IT부품","7050","-250","-3.42","113302594500"
"021650","한국큐빅","KOSDAQ","화학","2785","-25","-0.89","45536317955"
"053590","한국테크놀로지","KOSDAQ","유통","334","0","0.00","52484809098"
"032300","한국파마","KOSDAQ","제약","22000","0","0.00","239947422000"
"037230","한국팩키지","KOSDAQ","종이·목재","2145","5","0.23","63921701415"
"030520","한글과컴퓨터","KOSDAQ","소프트웨어","24650","-1850","-6.98","596030689600"
"052600","한네트","KOSDAQ","통신서비스","4565","-80","-1.72","52788290500"
"256150","한독크린텍","KOSDAQ","기계·장비","7590","-60","-0.78","63718050000"
"092460","한라IMS","KOSDAQ","운송장비·부품","5890","-10","-0.17","100776015200"
"452190","한빛레이저","KOSDAQ","기계·장비","9020","-310","-3.32","198065561760"
"047080","한빛소프트","KOSDAQ","디지털컨텐츠","2690","-560","-17.23","66772153780"
"452280","한선엔지니어링","KOSDAQ","금속","7320","-280","-3.68","124458300000"
"066980","한성크린텍","KOSDAQ","디지털컨텐츠","3180","140","4.61","159112664220"
"114810","한솔아이원스","KOSDAQ","IT부품","11650","-250","-2.10","341952827100"
"070590","한솔인티큐브","KOSDAQ","컴퓨터서비스","1800","1","0.06","24983137800"
"226440","한송네오텍","KOSDAQ","기계·장비","1530","0","0.00","100580954580"
"042520","한스바이오메드","KOSDAQ","제약","12130","150","1.25","164074831710"
"430690","한싹","KOSDAQ","소프트웨어","16040","-230","-1.41","87380707000"
"078350","한양디지텍","KOSDAQ","반도체","15650","-250","-1.57","238574578300"
"045100","한양이엔지","KOSDAQ","기타서비스","16300","-180","-1.09","293400000000"
"091440","한울소재과학","KOSDAQ","통신장비","12650","320","2.60","184774388150"
"024740","한일단조","KOSDAQ","운송장비·부품","2450","-70","-2.78","77254737700"
"005860","한일사료","KOSDAQ","음식료·담배","4565","-55","-1.19","179877822025"
"123840","한일진공","KOSDAQ","기계·장비","524","28","5.65","53372934904"
"007770","한일화학","KOSDAQ","화학","15680","-100","-0.63","55036800000"
"198940","한주라이트메탈","KOSDAQ","금속","3150","-15","-0.47","61222817250"
"079170","한창산업","KOSDAQ","금속","8020","-70","-0.87","41704000000"
"054920","한컴위드","KOSDAQ","소프트웨어","4025","-120","-2.90","113573751025"
"002680","한탑","KOSDAQ","음식료·담배","1202","-15","-1.23","38844792398"
"386580","한화플러스제2호스팩","KOSDAQ","금융","2040","0","0.00","8486400000"
"430460","한화플러스제3호스팩","KOSDAQ","금융","2185","0","0.00","12935200000"
"455310","한화플러스제4호스팩","KOSDAQ","금융","2100","-15","-0.71","10626000000"
"034810","해성산업","KOSDAQ","금융","8390","180","2.19","273152030230"
"03481K","해성산업1우","KOSDAQ","금융","9610","0","0.00","13347540420"
"076610","해성옵틱스","KOSDAQ","IT부품","1477","-58","-3.78","37594373446"
"059270","해성티피씨","KOSDAQ","금속","19220","1090","6.01","202242815180"
"220180","핸디소프트","KOSDAQ","소프트웨어","4235","155","3.80","82192880000"
"900270","헝셩그룹","KOSDAQ","금융","225","2","0.90","28245393900"
"214180","헥토이노베이션","KOSDAQ","소프트웨어","13670","-120","-0.87","181225718950"
"234340","헥토파이낸셜","KOSDAQ","소프트웨어","20500","0","0.00","193786500000"
"084990","헬릭스미스","KOSDAQ","기타서비스","4650","-150","-3.13","228147293100"
"170030","현대공업","KOSDAQ","운송장비·부품","7780","-110","-1.39","119345200000"
"319400","현대무벡스","KOSDAQ","기계·장비","3170","-110","-3.35","373131389710"
"048410","현대바이오","KOSDAQ","화학","21450","-300","-1.38","854083401600"
"052260","현대바이오랜드","KOSDAQ","화학","9730","-70","-0.71","145950000000"
"041440","현대에버다임","KOSDAQ","기계·장비","6430","-30","-0.46","115199519920"
"039010","현대에이치티","KOSDAQ","통신장비","6840","-90","-1.30","58995000000"
"090850","현대이지웰","KOSDAQ","기타서비스","5690","-30","-0.52","135116794090"
"460930","현대힘스","KOSDAQ","운송장비·부품","17000","-660","-3.74","592008000000"
"092300","현우산업","KOSDAQ","IT부품","4290","-55","-1.27","80106380640"
"138360","협진","KOSDAQ","기계·장비","1169","125","11.97","40461409296"
"011080","형지I&C","KOSDAQ","섬유·의류","847","-3","-0.35","21601348461"
"060560","홈센타홀딩스","KOSDAQ","유통","1161","-5","-0.43","148224318525"
"064240","홈캐스트","KOSDAQ","통신장비","2780","75","2.77","97405673360"
"039610","화성밸브","KOSDAQ","기계·장비","5550","0","0.00","57777720000"
"126640","화신정공","KOSDAQ","운송장비·부품","1604","-12","-0.74","58343714748"
"127980","화인써키트","KOSDAQ","반도체","8510","-130","-1.50","100764220840"
"061250","화일약품","KOSDAQ","제약","1739","0","0.00","115700584414"
"097870","효성오앤비","KOSDAQ","화학","7780","-80","-1.02","66052200000"
"290270","휴네시온","KOSDAQ","소프트웨어","4265","-40","-0.93","40976721080"
"353190","휴럼","KOSDAQ","음식료·담배","1119","20","1.82","44064451980"
"192410","휴림네트웍스","KOSDAQ","통신장비","749","-40","-5.07","32595389456"
"090710","휴림로봇","KOSDAQ","기계·장비","1220","0","0.00","215922597920"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","1154","21","1.85","62558731206"
"205470","휴마시스","KOSDAQ","제약","1750","-34","-1.91","226406265750"
"115160","휴맥스","KOSDAQ","통신장비","3085","-25","-0.80","135647832540"
"028080","휴맥스홀딩스","KOSDAQ","컴퓨터서비스","4275","-80","-1.84","53768838150"
"200670","휴메딕스","KOSDAQ","제약","28650","0","0.00","321737494500"
"065510","휴비츠","KOSDAQ","의료·정밀기기","17930","0","0.00","217605132030"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","120843123170"
"263920","휴엠앤씨","KOSDAQ","기타제조","1115","1","0.09","54685324410"
"243070","휴온스","KOSDAQ","제약","37700","650","1.75","451633370500"
"084110","휴온스글로벌","KOSDAQ","제약","24800","550","2.27","313013001600"
"145020","휴젤","KOSDAQ","제약","182400","2800","1.56","2191333900800"
"024060","흥구석유","KOSDAQ","유통","10080","-290","-2.80","151200000000"
"010240","흥국","KOSDAQ","기계·장비","5690","40","0.71","70116140240"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","2180","-10","-0.46","87500462860"
"037440","희림","KOSDAQ","기타서비스","6990","-110","-1.55","97318100250"
"238490","힘스","KOSDAQ","반도체","6280","-50","-0.79","71040842080"
